ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.0535729204403,0.0,0.185546950508,0.225756123725,0.535124005327
2,0.601509743707,0.0,0.0,0.264544134295,0.133946121998
3,0.287465395832,0.0,0.0615707141926,0.18966123278,0.461302657195
4,0.0,0.11,0.001,0.22,0.669
5,0.399697205856,0.0,0.0209635212765,0.374685557691,0.204653715177
6,1.0,0.0,0.0,0.0,0.0
7,0.312573029095,0.00766325155482,0.00807461147077,0.0,0.671689107879
8,0.43,0.0,0.0,0.0,0.57
9,0.871211111111,0.0,0.0,0.0465555555556,0.0822333333333
10,0.584012654103,0.0,0.0198479202846,0.232683537568,0.163455888044
11,0.597363674716,0.00921823680972,0.0172764961103,0.197414594308,0.178726998056
12,0.0,0.0,0.00745833333333,0.339053571429,0.653488095238
13,0.394891475249,0.0,0.0279556436818,0.355651357049,0.22150152402
14,0.399697205856,0.0,0.0209635212765,0.374685557691,0.204653715177
15,0.630174438829,0.0,0.0150936607688,0.219192214131,0.135539686271
16,0.996358974359,0.0,0.0,0.0,0.00364102564103
17,0.45345943365,0.22,0.0,0.0269683370596,0.29957222929
18,0.58,0.02,0.0,0.172222222222,0.227777777778
19,0.302428426394,0.0133044691868,0.0597271094279,0.208702176318,0.415837818673
20,0.0,0.0111093754779,0.0609254719842,0.00980421666625,0.918160935872
21,0.914493107385,0.0,0.0,0.0,0.0855068926148
22,0.0,0.0,0.0418257418799,0.0,0.95817425812
23,0.400687919636,0.0034744714767,0.0577446567068,0.304562695716,0.233530256465
24,0.0,0.0,0.0,0.0,1.0
25,0.859914941103,0.0,0.0,0.0709338867049,0.0691511721921
26,0.904394655998,0.0,0.0,0.0,0.0956053440024
27,0.745249667,0.0,0.0,0.0,0.254750333
28,0.0,0.0,0.388887390387,0.374775335775,0.236337273837
29,0.861531488552,0.0,0.0,0.0343933781051,0.104075133343
30,0.0832723301082,0.0,0.0809327018852,0.673184911469,0.162610056537
31,0.404290165793,0.0,0.0675587244865,0.321987180788,0.206163928933
32,0.59638952036,0.0,0.0,0.199577432911,0.204033046729
33,0.917671334801,0.0,0.0,0.00778592142406,0.0745427437754
34,0.372279409445,0.0,0.0825967186408,0.172640294905,0.37248357701
35,0.0,0.0,0.17428968254,0.0,0.82571031746
36,0.2937264142,0.0,0.0927481613255,0.411279663464,0.202245761011
37,0.516621475031,0.0,0.0360129672941,0.217834678284,0.229530879391
38,0.861531488552,0.0,0.0,0.0343933781051,0.104075133343
39,0.735594927707,0.0,0.0,0.13503021935,0.129374852943
40,0.467664129171,0.004,0.015,0.0,0.513335870829
41,0.0,0.0,0.318761904762,0.230214285714,0.451023809524
42,0.259814129237,0.0349120650662,0.110912547498,0.0,0.5943612582
43,0.90956533586,0.0,0.0,0.0,0.0904346641397
44,0.0,0.0,0.135,0.005,0.86
45,0.0081456043956,0.0,0.245218253968,0.00315476190476,0.743481379731
46,0.124991869242,0.0,0.371806915307,0.378575091575,0.124626123876
47,0.803595238095,0.0,0.0,0.0,0.196404761905
48,0.54,0.000357142857143,0.000714285714286,0.0,0.458928571429
49,0.686544256655,0.0,0.0,0.0781989176974,0.235256825648
50,0.0,0.0,0.238859113109,0.652431235431,0.10870965146
51,0.0,0.0,0.258147213597,0.0,0.741852786403
52,0.732655865119,0.0,0.0,0.0920358884751,0.175308246406
53,0.175958450047,0.0,0.0,0.0,0.824041549953
54,0.0,0.0,0.128289155289,0.0,0.871710844711
55,0.0,0.0778293650794,0.162837301587,0.0,0.759333333333
56,0.41,0.0,0.00503409090909,0.0,0.584965909091
57,0.879652231179,0.0,0.0,0.0292731941796,0.0910745746415
58,0.0,0.0,0.0,0.0,1.0
59,0.0,0.0,0.0186904761905,0.0,0.98130952381
60,0.38900292094,0.0,0.0624346297435,0.325991122157,0.22257132716
61,0.563060561768,0.00365214193955,0.0249914463955,0.221134031926,0.187161817971
62,0.369928571429,0.0,0.0005,0.622404761905,0.00716666666667
63,1.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.290412895887,0.0509282467271,0.658658857386
65,0.0,0.051601603981,0.0197435430162,0.0,0.928654853003
66,0.278412029299,0.0,0.0608634057721,0.35608216588,0.304642399049
67,0.826127956646,0.0,0.0,0.0,0.173872043354
68,0.0,0.0,0.0,0.0945718992909,0.905428100709
69,0.993474919094,0.0,0.0,0.00102052074139,0.00550456016475
70,0.0,0.0306299776381,0.170428931314,0.0,0.798941091048
71,0.203225912912,0.0,0.0364806712192,0.0790185143309,0.681274901538
72,0.607060937357,0.0,0.0334521433541,0.201117727149,0.15836919214
73,0.0,0.005,0.269333333333,0.100166666667,0.6255
74,0.55811079302,0.0,0.0167282500459,0.218958773499,0.206202183435
75,0.0,0.0,0.125896135266,0.00194099378882,0.872162870945
76,0.0,0.0,0.128405971545,0.0,0.871594028455
77,0.89612666652,0.0,0.0,0.0,0.10387333348
78,0.524123631845,0.0,0.0,0.0639354659717,0.411940902183
79,0.859914941103,0.0,0.0,0.0709338867049,0.0691511721921
80,0.296568799737,0.0,0.00530046789967,0.0856158848587,0.612514847504
81,0.0,0.0,0.125922915344,0.0256467941195,0.848430290537
82,0.0,0.0,0.0,0.0,1.0
83,0.62,0.00166666666667,0.019,0.0850476190476,0.274285714286
84,0.0,0.0,0.192142264997,0.0,0.807857735003
