ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.0369432680309,0.00916219130158,0.101023592055,0.228070870042,0.624800026417
2,0.564191937447,0.00152377947234,0.0200344882905,0.223016917706,0.191232889891
3,0.401778757572,0.00284672807902,0.0417330227792,0.166813120246,0.386828362942
4,0.000719068921171,0.00923184398562,0.0178514495492,0.0338534042239,0.938344240189
5,0.445515275002,0.00366489356384,0.0365270748734,0.302781879902,0.211510837078
6,0.908847033978,0.00223727966659,0.00251426012255,0.0174261257052,0.0689753368497
7,0.425561636686,0.0125962123275,0.0115638179705,0.0231580827385,0.527120292187
8,0.290688246489,0.00468469876796,0.00789880845696,0.0210164561868,0.675711810589
9,0.70721155405,0.00118801079225,0.00261821784079,0.114246673882,0.174735531211
10,0.563146114349,0.00314782722853,0.0202240664512,0.222603529692,0.190878421068
11,0.499783784151,0.00338847097009,0.0347183793783,0.263389319181,0.198720008135
12,0.0434066876769,0.0100044468418,0.212652161717,0.265849918127,0.468086749315
13,0.402105301619,0.00219604000449,0.0391296967864,0.373014450073,0.183554515243
14,0.445515275002,0.00366489356384,0.0365270748734,0.302781879902,0.211510837078
15,0.517243504524,0.00167895865161,0.025473812595,0.248249024153,0.207354739308
16,0.816284477711,0.00220469222404,0.00282277422957,0.0413122437894,0.137375757098
17,0.362872242928,0.00898856949061,0.0118063017726,0.172877296805,0.443455576897
18,0.373437196016,0.0131633542478,0.00917885638773,0.295931726694,0.308288872242
19,0.453754097223,0.00264973565936,0.0316263847053,0.146087422967,0.365882337093
20,0.033729352057,0.0106091005728,0.0974575951695,0.0199888255447,0.838215112686
21,0.916773319244,0.000848138297442,0.00204924913123,0.00752460816875,0.0728046745062
22,0.00299844169058,0.0146958399564,0.117646642029,0.0253477152437,0.839311361313
23,0.441426962614,0.00363126234151,0.0453684516251,0.300003379583,0.209569886327
24,0.0344998426735,0.00918947346509,0.0856672897935,0.0132806878537,0.857362687588
25,0.883745074272,0.000802559079602,0.00231555430219,0.0303248707205,0.0828118994832
26,0.908802509308,0.00193758809473,0.00312398909591,0.00575351482257,0.0803824067116
27,0.671411931515,0.00127305241767,0.00351278204471,0.0393804647028,0.284421771765
28,0.0321941301227,0.00642995163798,0.310403287411,0.396874427795,0.254098176956
29,0.870245873928,0.00183915661182,0.00301393633708,0.0346663445234,0.0902346596122
30,0.301778763533,0.00211582821794,0.0438624359667,0.473111152649,0.179131865501
31,0.420198768377,0.00329487654381,0.0490322038531,0.349741637707,0.177732482553
32,0.752977609634,0.00247487658635,0.00320862233639,0.0704077035189,0.170931205153
33,0.907930254936,0.000944473023992,0.00269034039229,0.00865104235709,0.0797839537263
34,0.343938440084,0.00611187750474,0.0739474073052,0.194003507495,0.381998747587
35,0.0327451378107,0.00818535778672,0.208251908422,0.0232770331204,0.727540552616
36,0.364139914513,0.0034361758735,0.0623531341553,0.387665897608,0.182404905558
37,0.381363749504,0.00309960637242,0.0659974515438,0.181631341577,0.367907822132
38,0.870245873928,0.00183915661182,0.00301393633708,0.0346663445234,0.0902346596122
39,0.753969073296,0.00119737582281,0.00317683094181,0.0705004110932,0.171156287193
40,0.234922215343,0.0040100319311,0.00764336064458,0.09882273525,0.654601693153
41,0.0374761931598,0.00838148221374,0.260964095592,0.393242239952,0.299935996532
42,0.193195030093,0.0318039618433,0.0890058875084,0.00720183365047,0.678793251514
43,0.915803611279,0.00188179581892,0.00207029050216,0.00751664908603,0.0727276653051
44,0.0413566082716,0.0096560837701,0.385892778635,0.0391800366342,0.523914515972
45,0.406240940094,0.00278540933505,0.0417525433004,0.168665751815,0.380555331707
46,0.213848412037,0.00658086873591,0.172990590334,0.459127426147,0.147452697158
47,0.403516739607,0.00600045267493,0.108613997698,0.179899156094,0.301969647408
48,0.408872008324,0.0112832365558,0.0111136678606,0.141770020127,0.426961064339
49,0.725393593311,0.00252196751535,0.00326967495494,0.0946312025189,0.1741835922
50,0.0316100157797,0.00631328951567,0.304771512747,0.407817274332,0.249487951398
51,0.0389448180795,0.0136156575754,0.16057421267,0.026641599834,0.760223686695
52,0.817212820053,0.00106646551285,0.00282950513065,0.0413592271507,0.137531995773
53,0.289875507355,0.00575970113277,0.00942845270038,0.0216739866883,0.673262357712
54,0.0366095080972,0.0131154805422,0.190931066871,0.0255118552595,0.733832120895
55,0.0159396715462,0.0389486551285,0.109690599144,0.0051628164947,0.830258250237
56,0.512230932713,0.0122972782701,0.0109957242385,0.0201119650155,0.444364100695
57,0.871244728565,0.000889656541403,0.00282130809501,0.0347061306238,0.0903382226825
58,0.00299844169058,0.0146958399564,0.117646642029,0.0253477152437,0.839311361313
59,0.0417032651603,0.0104555664584,0.266010582447,0.0319444909692,0.649886071682
60,0.446964919567,0.00237287790515,0.0346961021423,0.303767085075,0.212199062109
61,0.515405356884,0.00346249085851,0.0271474830806,0.247366800904,0.206617847085
62,0.238059535623,0.00674873450771,0.107887491584,0.498496592045,0.148807704449
63,0.908802509308,0.00193758809473,0.00312398909591,0.00575351482257,0.0803824067116
64,0.0301651563495,0.00923312082887,0.211316183209,0.0263938754797,0.722891628742
65,0.000738161848858,0.0187819432467,0.0215667951852,0.00405271025375,0.954860389233
66,0.36058691144,0.00211558374576,0.0482361912727,0.412231773138,0.17682954669
67,0.671411931515,0.00127305241767,0.00351278204471,0.0393804647028,0.284421771765
68,0.165513932705,0.0145239774138,0.0617114380002,0.0568888112903,0.701361835003
69,0.884813785553,0.00173568597529,0.00310659711249,0.0520833954215,0.0582605861127
70,0.0335472784936,0.010551831685,0.102329663932,0.0198809243739,0.833690345287
71,0.165414705873,0.0132853817195,0.063503831625,0.0568547099829,0.700941383839
72,0.499783784151,0.00338847097009,0.0347183793783,0.263389319181,0.198720008135
73,0.00306344800629,0.0117800021544,0.213616922498,0.014677352272,0.756862282753
74,0.518957555294,0.00168452248909,0.0222443770617,0.249071672559,0.208041876554
75,0.0422882623971,0.0129940556362,0.253322690725,0.0323925949633,0.659002423286
76,0.0310903526843,0.00982016511261,0.159251987934,0.0219101309776,0.777927398682
77,0.837571918964,0.000963124504779,0.00265758601017,0.0124411759898,0.146366178989
78,0.471970319748,0.00155195675325,0.0213971268386,0.127430126071,0.377650439739
79,0.883745074272,0.000802559079602,0.00231555430219,0.0303248707205,0.0828118994832
80,0.372170031071,0.0050077852793,0.0335661545396,0.199787810445,0.389468193054
81,0.0338102728128,0.010305502452,0.128024935722,0.023129131645,0.804730176926
82,0.00114986195695,0.0189820341766,0.0542388595641,0.00275255739689,0.92287671566
83,0.503889560699,0.0131664108485,0.0138850063086,0.210937604308,0.258121430874
84,0.0295486301184,0.0110847949982,0.22539524734,0.0258544292301,0.708116948605
85,0.187468767166,0.00689410138875,0.14438995719,0.509234189987,0.152013003826
86,0.0389448180795,0.0136156575754,0.16057421267,0.026641599834,0.760223686695
87,0.165414705873,0.0132853817195,0.063503831625,0.0568547099829,0.700941383839
88,0.290894478559,0.00584436813369,0.00848086550832,0.190078631043,0.50470161438
89,0.0844094380736,0.0265184976161,0.0772311761975,0.00895656086504,0.802884340286
90,0.837571918964,0.000963124504779,0.00265758601017,0.0124411759898,0.146366178989
91,0.053624715656,0.0116973770782,0.122780315578,0.0167296603322,0.795167922974
92,0.0313643403351,0.00759760476649,0.265934020281,0.0276818517596,0.667422175407
93,0.437005132437,0.0032744531054,0.0498489253223,0.192656159401,0.317215383053
94,0.446964919567,0.00237287790515,0.0346961021423,0.303767085075,0.212199062109
95,0.742928922176,0.00103961571585,0.00286865001544,0.021603923291,0.231558859348
96,0.286094814539,0.00200586509891,0.093554481864,0.448522746563,0.169822081923
97,0.660481452942,0.00283190445043,0.00362582458183,0.136871933937,0.196188867092
98,0.193195030093,0.0318039618433,0.0890058875084,0.00720183365047,0.678793251514
99,0.0333559028804,0.00833803135902,0.19348423183,0.0237111970782,0.741110682487
100,0.425436794758,0.00215289276093,0.0383608750999,0.354101359844,0.179948031902
101,0.351965814829,0.0032934374176,0.055294778198,0.198531478643,0.390914469957
102,0.399331897497,0.00312688015401,0.0423611886799,0.178033441305,0.377146601677
103,0.351863801479,0.0124029098079,0.00864859484136,0.198781982064,0.42830273509
104,0.401117891073,0.011069253087,0.0109029002488,0.265594661236,0.311315268278
105,0.411898881197,0.00300226011313,0.0520453490317,0.170937985182,0.362115561962
106,0.350592076778,0.00228809728287,0.0474336668849,0.411480635405,0.188205555081
107,0.870278537273,0.00183922564611,0.00297655211762,0.0346676446497,0.0902380496264
108,0.0388522818685,0.0105719286948,0.186941727996,0.240639925003,0.522994101048
109,0.430325567722,0.00251292274334,0.0225164741278,0.16749227047,0.377152740955
110,0.414980977774,0.0031094274018,0.0977344885468,0.182946681976,0.301228374243
111,0.369070678949,0.00216535828076,0.0493710823357,0.398402929306,0.180989921093
112,0.515405356884,0.00346249085851,0.0271474830806,0.247366800904,0.206617847085
113,0.446964919567,0.00237287790515,0.0346961021423,0.303767085075,0.212199062109
114,0.351292937994,0.00969428196549,0.00942980032414,0.107551179826,0.522031784058
115,0.0721434652805,0.0150286713615,0.119133651257,0.0196203254163,0.774073898792
116,0.314913809299,0.00220792042091,0.045771561563,0.455495923758,0.181610763073
117,0.56566131115,0.00152774795424,0.0174822416157,0.223597750068,0.191730946302
118,0.0693537816405,0.0187044478953,0.0415821112692,0.127659216523,0.742700397968
119,0.873683452606,0.00169927650131,0.00278015178628,0.029042776674,0.0927943214774
120,0.385680317879,0.00303347874433,0.0567211173475,0.183687195182,0.370877861977
121,0.399331897497,0.00312688015401,0.0423611886799,0.178033441305,0.377146601677
122,0.375128030777,0.00351017247885,0.0796343758702,0.21159645915,0.330130934715
123,0.935817241669,0.000903588021174,0.00278158998117,0.00827655009925,0.0522210486233
124,0.00472176913172,0.0205415934324,0.441775411367,0.0243052840233,0.508655965328
125,0.165677472949,0.015311091207,0.0788244828582,0.0677909478545,0.6723960042
126,0.31723511219,0.003446433926,0.0631021112204,0.43326690793,0.182949438691
127,0.470470637083,0.00154702540021,0.0245066471398,0.127025216818,0.376450449228
128,0.83630913496,0.00243932404555,0.00268366327509,0.0124224182218,0.146145492792
129,0.401778757572,0.00284672807902,0.0417330227792,0.166813120246,0.386828362942
130,0.354255378246,0.00320783117786,0.131952524185,0.199822932482,0.310761362314
131,0.366069316864,0.00222932477482,0.058609969914,0.389719992876,0.183371394873
132,0.381363749504,0.00309960637242,0.0659974515438,0.181631341577,0.367907822132
133,0.470470637083,0.00154702540021,0.0245066471398,0.127025216818,0.376450449228
134,0.458479166031,0.00200606207363,0.0292671658099,0.307059049606,0.20318852365
135,0.528340220451,0.00142941169906,0.0190367847681,0.116176471114,0.335017114878
136,0.499783784151,0.00338847097009,0.0347183793783,0.263389319181,0.198720008135
137,0.403865784407,0.00525881443173,0.0448654145002,0.167679622769,0.378330349922
138,0.00272991112433,0.0133797172457,0.190705433488,0.0270255431533,0.766159415245
139,0.816255509853,0.00220461376011,0.00285823293962,0.0413107760251,0.137370884418
140,0.908847033978,0.00223727966659,0.00251426012255,0.0174261257052,0.0689753368497
141,0.883745074272,0.000802559079602,0.00231555430219,0.0303248707205,0.0828118994832
142,0.0345011875033,0.0112630277872,0.0835583731532,0.0132812066004,0.857396185398
143,0.503910660744,0.0022048461251,0.0279594417661,0.26556417346,0.200360894203
144,0.883745074272,0.000802559079602,0.00231555430219,0.0303248707205,0.0828118994832
145,0.689923584461,0.00284219998866,0.00368484924547,0.106647230685,0.196902126074
146,0.882963955402,0.00165953929536,0.00233973748982,0.0302980672568,0.08273871243
147,0.471970319748,0.00155195675325,0.0213971268386,0.127430126071,0.377650439739
148,0.654892385006,0.00153147662058,0.00469682831317,0.122789599001,0.216089695692
149,0.0335472784936,0.010551831685,0.102329663932,0.0198809243739,0.833690345287
150,0.000696651288308,0.02277540043,0.0276088155806,0.00227232184261,0.946646869183
151,0.462505429983,0.00490816682577,0.0322382152081,0.147244095802,0.353104114532
152,0.0406078770757,0.0120227076113,0.134840860963,0.0198410395533,0.792687535286
153,0.817212820053,0.00106646551285,0.00282950513065,0.0413592271507,0.137531995773
154,0.034564897418,0.00834202952683,0.232509940863,0.278957933187,0.445625245571
155,0.503910660744,0.0022048461251,0.0279594417661,0.26556417346,0.200360894203
156,0.499783784151,0.00338847097009,0.0347183793783,0.263389319181,0.198720008135
157,0.721733570099,0.00278695370071,0.00419981917366,0.0818574279547,0.189422219992
158,0.0538324676454,0.0136118866503,0.0858935490251,0.0132033834234,0.833458721638
159,0.724089443684,0.00107179593761,0.00295744719915,0.0331548191607,0.238726526499
160,0.871244728565,0.000889656541403,0.00282130809501,0.0347061306238,0.0903382226825
161,0.346230179071,0.00314761791378,0.0468407943845,0.429020553827,0.174760833383
162,0.344429433346,0.00217529805377,0.0648437142372,0.404247701168,0.184303864837
163,0.000440066651208,0.00427698716521,0.0178240649402,0.0125341564417,0.964924752712
164,0.671411931515,0.00127305241767,0.00351278204471,0.0393804647028,0.284421771765
165,0.691441595554,0.00282424688339,0.00436666840687,0.109410554171,0.191956907511
166,0.42619869113,0.00633774185553,0.0585085563362,0.190011411905,0.318943560123
167,0.854825973511,0.00180656847078,0.00214830972254,0.0443241596222,0.0968950018287
168,0.918065309525,0.00165516708512,0.00194323377218,0.0153695540503,0.0629667043686
169,0.692649185658,0.0013669913169,0.004090026021,0.109601646662,0.192292168736
170,0.88714492321,0.00135083345231,0.00293767731637,0.0223740357906,0.0861925333738
171,0.0535101629794,0.0176011491567,0.120531976223,0.0148873990402,0.793469250202
172,0.563146114349,0.00314782722853,0.0202240664512,0.222603529692,0.190878421068
173,0.503910660744,0.0022048461251,0.0279594417661,0.26556417346,0.200360894203
174,0.288916826248,0.01065308135,0.0724628418684,0.478176444769,0.149790868163
175,0.871244728565,0.000889656541403,0.00282130809501,0.0347061306238,0.0903382226825
176,0.191237106919,0.0337853804231,0.0959345921874,0.00712884683162,0.671914100647
177,0.870245873928,0.00183915661182,0.00301393633708,0.0346663445234,0.0902346596122
178,0.925519227982,0.00342350336723,0.00265787984245,0.00445461040363,0.0639447718859
179,0.346230179071,0.00314761791378,0.0468407943845,0.429020553827,0.174760833383
180,0.00134457473177,0.0334299057722,0.0317343249917,0.0518325120211,0.881658732891
181,0.0400935299695,0.00974095612764,0.313776493073,0.0379834398627,0.598405539989
182,0.0310903526843,0.00982016511261,0.159251987934,0.0219101309776,0.777927398682
183,0.515405356884,0.00346249085851,0.0271474830806,0.247366800904,0.206617847085
184,0.0377526320517,0.00940229464322,0.10120998323,0.285203248262,0.566431820393
185,0.470114886761,0.0107339490205,0.0108276149258,0.128779232502,0.379544347525
186,0.522133111954,0.00291857612319,0.0154011854902,0.262288033962,0.197259113193
187,0.0308760982007,0.0119526144117,0.16284571588,0.0217591412365,0.772566437721
188,0.638364493847,0.00289960112423,0.00804328359663,0.174866199493,0.175826400518
189,0.397056549788,0.00336008192971,0.050002541393,0.368330955505,0.181249842048
190,0.753969073296,0.00119737582281,0.00317683094181,0.0705004110932,0.171156287193
191,0.364428043365,0.00213811988942,0.0380976386368,0.416623026133,0.178713202477
192,0.629437625408,0.00285905320197,0.0037066990044,0.190628945827,0.173367664218
193,0.0383973903954,0.00719190016389,0.236354663968,0.321413815022,0.396642267704
194,0.625094890594,0.00152142485604,0.00466600107029,0.177462130785,0.191255539656
195,0.638070702553,0.00289826653898,0.00849986728281,0.174785718322,0.175745472312
196,0.470470637083,0.00154702540021,0.0245066471398,0.127025216818,0.376450449228
197,0.564191937447,0.00152377947234,0.0200344882905,0.223016917706,0.191232889891
198,0.51935839653,0.00348904752173,0.0273557007313,0.249264061451,0.200532793999
199,0.816255509853,0.00220461376011,0.00285823293962,0.0413107760251,0.137370884418
200,0.314913809299,0.00220792042091,0.045771561563,0.455495923758,0.181610763073
201,0.00325951282866,0.0149510642514,0.119868792593,0.0140053257346,0.847915291786
202,0.456529438496,0.0026659425348,0.0257034748793,0.146980956197,0.368120223284
203,0.31723511219,0.003446433926,0.0631021112204,0.43326690793,0.182949438691
204,0.213848412037,0.00658086873591,0.172990590334,0.459127426147,0.147452697158
205,0.0345094799995,0.00832865387201,0.233740404248,0.278510689735,0.444910764694
206,0.394657373428,0.00309027731419,0.0535711720586,0.175949394703,0.372731745243
207,0.795658051968,0.00119593378622,0.00348755437881,0.0478844456375,0.151774033904
208,0.0386050902307,0.00885855406523,0.0772170871496,0.210750505328,0.664568722248
209,0.518957555294,0.00168452248909,0.0222443770617,0.249071672559,0.208041876554
210,0.160961255431,0.00411019148305,0.130750849843,0.564901649952,0.139275997877
211,0.000561832799576,0.00946773868054,0.0149171184748,0.00145188311581,0.973601400852
212,0.691441595554,0.00282424688339,0.00436666840687,0.109410554171,0.191956907511
213,0.441426962614,0.00363126234151,0.0453684516251,0.300003379583,0.209569886327
214,0.503910660744,0.0022048461251,0.0279594417661,0.26556417346,0.200360894203
215,0.0310903526843,0.00982016511261,0.159251987934,0.0219101309776,0.777927398682
216,0.500580191612,0.00219027372077,0.0343838557601,0.263809025288,0.19903665781
217,0.425561636686,0.0125962123275,0.0115638179705,0.0231580827385,0.527120292187
218,0.515871167183,0.00141141982749,0.0189970433712,0.114714153111,0.3490062356
219,0.446964919567,0.00237287790515,0.0346961021423,0.303767085075,0.212199062109
220,0.470114886761,0.0107339490205,0.0108276149258,0.128779232502,0.379544347525
221,0.0424962714314,0.00917852763087,0.105616346002,0.410947740078,0.431761145592
222,0.000570439675357,0.0145143894479,0.0166664794087,0.00164003763348,0.966608643532
223,0.191587030888,0.0274099782109,0.0718713700771,0.00629609776661,0.70283550024
224,0.563146114349,0.00314782722853,0.0202240664512,0.222603529692,0.190878421068
225,0.165677472949,0.015311091207,0.0788244828582,0.0677909478545,0.6723960042
226,0.563146114349,0.00314782722853,0.0202240664512,0.222603529692,0.190878421068
227,0.0327451378107,0.00818535778672,0.208251908422,0.0232770331204,0.727540552616
228,0.00350062316284,0.0118279214948,0.418117582798,0.255934894085,0.31061899662
229,0.443993389606,0.00353445019573,0.0456322208047,0.301747590303,0.205092340708
230,0.0414231233299,0.0132702235132,0.329972445965,0.031729914248,0.58360427618
231,0.406240940094,0.00278540933505,0.0417525433004,0.168665751815,0.380555331707
232,0.500580191612,0.00219027372077,0.0343838557601,0.263809025288,0.19903665781
233,0.0566049516201,0.0160555914044,0.251318901777,0.0408827252686,0.635137856007
234,0.0369432680309,0.00916219130158,0.101023592055,0.228070870042,0.624800026417
235,0.310934454203,0.00218002055772,0.0578295327723,0.44974014163,0.17931586504
236,0.907930254936,0.000944473023992,0.00269034039229,0.00865104235709,0.0797839537263
237,0.515405356884,0.00346249085851,0.0271474830806,0.247366800904,0.206617847085
238,0.165414705873,0.0132853817195,0.063503831625,0.0568547099829,0.700941383839
239,0.359971553087,0.00327254249714,0.0486998409033,0.411528289318,0.176527783275
240,0.907930254936,0.000944473023992,0.00269034039229,0.00865104235709,0.0797839537263
241,0.441426962614,0.00363126234151,0.0453684516251,0.300003379583,0.209569886327
242,0.346230179071,0.00314761791378,0.0468407943845,0.429020553827,0.174760833383
243,0.818754553795,0.00108438380994,0.00352758378722,0.0144618507475,0.162171587348
